buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
3000.0,60.0,100.0,0.0,65.3141360441251,6000,3000.0,187.04309010505676
3050.0,61.0,100.0,0.0,3.037858959780663,6100,3050.0,219.9610116481781
3100.0,62.0,100.0,0.0,64.74031122798715,6200,3100.0,221.50564455986023
3150.0,63.0,100.0,0.0,62.73273856717383,6300,3150.0,223.0997097492218
3200.0,64.0,100.0,0.0,67.83312643087766,6400,3200.0,224.57391571998596
3250.0,65.0,100.0,0.0,69.07533375757073,6500,3250.0,226.02161145210266
3300.0,66.0,100.0,0.0,61.78275552329324,6600,3300.0,227.6401870250702
3350.0,67.0,100.0,12.0,64.55442972280545,6700,3350.0,229.18926787376404
3400.0,68.0,100.0,0.0,68.67611896382878,6800,3400.0,230.64537906646729
3450.0,69.0,100.0,0.0,63.238658122879755,6900,3450.0,232.22669124603271
3500.0,70.0,100.0,0.0,67.44261321345262,7000,3500.0,233.7094337940216
3550.0,71.0,100.0,0.0,68.6357963245364,7100,3550.0,235.1664001941681
3600.0,72.0,100.0,0.0,65.81194743898833,7200,3600.0,236.68588304519653
3650.0,73.0,100.0,15.0,63.62996441592109,7300,3650.0,238.2574701309204
3700.0,74.0,100.0,0.0,64.31778102870322,7400,3700.0,239.8122501373291
3750.0,75.0,100.0,0.0,68.87487078687202,7500,3750.0,241.26415967941284
3800.0,76.0,100.0,0.0,60.94944919147566,7600,3800.0,242.90486407279968
3850.0,77.0,100.0,0.0,63.70854042677679,7700,3850.0,244.47451329231262
3900.0,78.0,100.0,0.0,62.867274379575406,7800,3900.0,246.06516671180725
3950.0,79.0,100.0,0.0,62.15361024212515,7900,3950.0,247.67408442497253
4000.0,80.0,100.0,0.0,70.38446700216289,8000,4000.0,249.0948531627655
4050.0,81.0,100.0,0.0,3.0442017262667855,8100,4050.0,281.9441876411438
4100.0,82.0,100.0,13.0,63.64630152867518,8200,4100.0,283.5153715610504
4150.0,83.0,100.0,0.0,73.15934044849669,8300,4150.0,284.8822522163391
4200.0,84.0,100.0,0.0,68.57373054602576,8400,4200.0,286.340537071228
4250.0,85.0,100.0,0.0,66.9190921616842,8500,4250.0,287.8348796367645
4300.0,86.0,100.0,0.0,61.383915243065026,8600,4300.0,289.46397161483765
4350.0,87.0,100.0,0.0,66.10904143478692,8700,4350.0,290.97662448883057
4400.0,88.0,100.0,18.0,65.92352733521963,8800,4400.0,292.49353408813477
4450.0,89.0,100.0,0.0,68.98580778269302,8900,4450.0,293.9431083202362
4500.0,90.0,100.0,12.0,67.6837972473378,9000,4500.0,295.4205672740936
4550.0,91.0,100.0,0.0,70.36821855314706,9100,4550.0,296.84166383743286
4600.0,92.0,100.0,0.0,70.91489476816534,9200,4600.0,298.2518060207367
4650.0,93.0,100.0,0.0,70.11481513614645,9300,4650.0,299.6780381202698
4700.0,94.0,100.0,0.0,63.52329419982277,9400,4700.0,301.2522644996643
4750.0,95.0,100.0,0.0,71.19179910906374,9500,4750.0,302.65692138671875
4800.0,96.0,100.0,0.0,65.21738251576245,9600,4800.0,304.19025564193726
4850.0,97.0,100.0,0.0,67.56646735949762,9700,4850.0,305.67028045654297
4900.0,98.0,100.0,18.0,66.6516337921856,9800,4900.0,307.1706190109253
4950.0,99.0,100.0,0.0,61.349410765090475,9900,4950.0,308.8006274700165
5000.0,100.0,100.0,0.0,74.91874120630436,10000,5000.0,310.1354076862335
5050.0,101.0,100.0,15.0,3.0398878155414386,10100,5050.0,343.03135991096497
5100.0,102.0,100.0,0.0,63.53371511389948,10200,5100.0,344.6053285598755
5150.0,103.0,100.0,0.0,67.45659465063265,10300,5150.0,346.08776354789734
5200.0,104.0,100.0,0.0,64.28996997413107,10400,5200.0,347.64321732521057
5250.0,105.0,100.0,0.0,65.0862539849639,10500,5250.0,349.1796407699585
5300.0,106.0,100.0,0.0,61.88939923530668,10600,5300.0,350.7954270839691
5350.0,107.0,100.0,0.0,71.24182451458347,10700,5350.0,352.19909739494324
5400.0,108.0,100.0,0.0,63.41322255823116,10800,5400.0,353.7760560512543
5450.0,109.0,100.0,0.0,64.8838564144197,10900,5450.0,355.3172724246979
5500.0,110.0,100.0,0.0,61.082476628981,11000,5500.0,356.9544038772583
5550.0,111.0,100.0,0.0,60.21459189266558,11100,5550.0,358.61513209342957
5600.0,112.0,100.0,0.0,60.487391513833145,11200,5600.0,360.2683696746826
5650.0,113.0,100.0,0.0,62.27248398574399,11300,5650.0,361.8742165565491
5700.0,114.0,100.0,0.0,65.56437708195578,11400,5700.0,363.3994355201721
5750.0,115.0,100.0,0.0,63.64714178429432,11500,5750.0,364.9705994129181
5800.0,116.0,100.0,0.0,62.53702709428317,11600,5800.0,366.5696520805359
5850.0,117.0,100.0,0.0,66.53399959803306,11700,5850.0,368.07264399528503
5900.0,118.0,100.0,0.0,72.00162189322387,11800,5900.0,369.4615023136139
5950.0,119.0,100.0,0.0,63.7658500394897,11900,5950.0,371.02974033355713
6000.0,120.0,100.0,0.0,61.83323279158728,12000,6000.0,372.64699482917786
6050.0,121.0,100.0,0.0,3.0567614620137316,12100,6050.0,405.36135745048523
6100.0,122.0,100.0,0.0,66.54341532091544,12200,6100.0,406.86413621902466
6150.0,123.0,100.0,0.0,69.4410385003942,12300,6150.0,408.30420756340027
6200.0,124.0,100.0,0.0,69.35112455924966,12400,6200.0,409.746146440506
6250.0,125.0,100.0,0.0,64.37914696598804,12500,6250.0,411.2994451522827
6300.0,126.0,100.0,0.0,68.18250388842938,12600,6300.0,412.76609778404236
6350.0,127.0,100.0,0.0,71.59435944249891,12700,6350.0,414.1628568172455
6400.0,128.0,100.0,0.0,62.956353575320975,12800,6400.0,415.751259803772
6450.0,129.0,100.0,0.0,62.21797378727505,12900,6450.0,417.3585133552551
6500.0,130.0,100.0,0.0,66.56194843203541,13000,6500.0,418.8608741760254
6550.0,131.0,100.0,0.0,68.14354467944555,13100,6550.0,420.32836508750916
6600.0,132.0,100.0,0.0,66.76725069715303,13200,6600.0,421.8261065483093
6650.0,133.0,100.0,0.0,67.18758635117595,13300,6650.0,423.31447744369507
6700.0,134.0,100.0,0.0,68.3297916499683,13400,6700.0,424.77796840667725
6750.0,135.0,100.0,18.0,59.208289802019515,13500,6750.0,426.4669222831726
6800.0,136.0,100.0,0.0,61.96857561058779,13600,6800.0,428.0806441307068
6850.0,137.0,100.0,14.0,63.09327485569249,13700,6850.0,429.66559958457947
6900.0,138.0,100.0,0.0,62.99473339719461,13800,6900.0,431.25303506851196
6950.0,139.0,100.0,0.0,62.5184120818434,13900,6950.0,432.8525640964508
7000.0,140.0,100.0,0.0,64.65084906276935,14000,7000.0,434.39933490753174
7050.0,141.0,100.0,0.0,3.0408130251796375,14100,7050.0,467.2852780818939
7100.0,142.0,100.0,18.0,65.17973166047706,14200,7100.0,468.8194980621338
7150.0,143.0,100.0,0.0,70.28280158377869,14300,7150.0,470.2423219680786
7200.0,144.0,100.0,0.0,64.03841171210331,14400,7200.0,471.8038854598999
7250.0,145.0,100.0,0.0,69.93765761511531,14500,7250.0,473.2337312698364
7300.0,146.0,100.0,0.0,67.03406470923484,14600,7300.0,474.7255108356476
7350.0,147.0,100.0,0.0,65.68359308627714,14700,7350.0,476.2479627132416
7400.0,148.0,100.0,11.0,65.08893057823614,14800,7400.0,477.7843234539032
7450.0,149.0,100.0,0.0,66.93530343560361,14900,7450.0,479.2783033847809
7500.0,150.0,100.0,13.0,66.2867282695566,15000,7500.0,480.78690218925476
7550.0,151.0,100.0,0.0,63.38902367273927,15100,7550.0,482.364462852478
7600.0,152.0,100.0,0.0,72.66883190460663,15200,7600.0,483.74056911468506
7650.0,153.0,100.0,12.0,65.65337592614797,15300,7650.0,485.2637209892273
7700.0,154.0,100.0,3.0,64.89980947700641,15400,7700.0,486.8045582771301
7750.0,155.0,100.0,0.0,69.3919249470044,15500,7750.0,488.24564814567566
7800.0,156.0,100.0,16.0,67.69039489011679,15600,7800.0,489.7229630947113
7850.0,157.0,100.0,0.0,64.96418322908686,15700,7850.0,491.26227355003357
7900.0,158.0,100.0,0.0,63.76375613970517,15800,7900.0,492.83056378364563
7950.0,159.0,100.0,0.0,62.15361024212515,15900,7950.0,494.4394817352295
8000.0,160.0,100.0,0.0,66.9546006002171,16000,8000.0,495.93303203582764
8050.0,161.0,100.0,0.0,3.007976871955173,16100,8050.0,529.1779689788818
8100.0,162.0,100.0,0.0,71.54915901714206,16200,8100.0,530.5756103992462
8150.0,163.0,100.0,6.0,70.67366634606896,16300,8150.0,531.9905650615692
8200.0,164.0,100.0,0.0,66.69326359404842,16400,8200.0,533.48996758461
8250.0,165.0,100.0,0.0,64.22687563644159,16500,8250.0,535.0469491481781
8300.0,166.0,100.0,4.0,68.28452689367157,16600,8300.0,536.5114104747772
8350.0,167.0,100.0,0.0,67.36539141049116,16700,8350.0,537.9958527088165
8400.0,168.0,100.0,0.0,66.91703160715115,16800,8400.0,539.4902410507202
8450.0,169.0,100.0,0.0,64.8858137311883,16900,8450.0,541.0314111709595
8500.0,170.0,100.0,0.0,61.49336831681949,17000,8500.0,542.6576035022736
8550.0,171.0,100.0,6.0,65.61067314737586,17100,8550.0,544.181746006012
8600.0,172.0,100.0,0.0,68.16081992465801,17200,8600.0,545.6488656997681
8650.0,173.0,100.0,0.0,61.92294149562444,17300,8650.0,547.2637765407562
8700.0,174.0,100.0,0.0,63.113962252340045,17400,8700.0,548.8482131958008
8750.0,175.0,100.0,0.0,64.36666883048224,17500,8750.0,550.4018127918243
8800.0,176.0,100.0,0.0,73.52170985710231,17600,8800.0,551.7619559764862
8850.0,177.0,100.0,0.0,63.69484090959481,17700,8850.0,553.3319430351257
8900.0,178.0,100.0,0.0,67.22481335808001,17800,8900.0,554.8194899559021
8950.0,179.0,100.0,0.0,69.35744341262836,17900,8950.0,556.261296749115
9000.0,180.0,100.0,0.0,63.561665425278406,18000,9000.0,557.834573507309
9050.0,181.0,100.0,2.0,3.069235133181942,18100,9050.0,590.4159805774689
9100.0,182.0,100.0,0.0,72.88861640184332,18200,9100.0,591.7879376411438
9150.0,183.0,100.0,0.0,63.55266048762601,18300,9150.0,593.3614368438721
9200.0,184.0,100.0,9.0,70.30033027363015,18400,9200.0,594.783905506134
9250.0,185.0,100.0,12.0,71.7295802704252,18500,9250.0,596.1780309677124
9300.0,186.0,100.0,12.0,69.91778004967236,18600,9300.0,597.6082832813263
9350.0,187.0,100.0,9.0,67.03412899027133,18700,9350.0,599.100061416626
9400.0,188.0,100.0,0.0,70.47355333019692,18800,9400.0,600.5190336704254
9450.0,189.0,100.0,3.0,68.64893980755794,18900,9450.0,601.9757213592529
9500.0,190.0,100.0,3.0,70.70317590008953,19000,9500.0,603.3900859355927
9550.0,191.0,100.0,0.0,73.71432829567391,19100,9550.0,604.7466745376587
9600.0,192.0,100.0,9.0,74.04365010502879,19200,9600.0,606.0972299575806
9650.0,193.0,100.0,0.0,65.28867832541853,19300,9650.0,607.6288900375366
9700.0,194.0,100.0,0.0,59.684180583783956,19400,9700.0,609.3043758869171
9750.0,195.0,100.0,0.0,68.32852266325733,19500,9750.0,610.7678940296173
9800.0,196.0,100.0,0.0,69.42487792766697,19600,9800.0,612.2083008289337
9850.0,197.0,100.0,3.0,73.45359773077408,19700,9850.0,613.5697047710419
9900.0,198.0,100.0,0.0,71.04131327134748,19800,9900.0,614.9773375988007
9950.0,199.0,100.0,13.0,69.29307027004165,19900,9950.0,616.4204838275909
10000.0,200.0,100.0,0.0,68.2882623850609,20000,10000.0,617.8848655223846
10050.0,201.0,100.0,0.0,3.0260221495981448,20100,10050.0,650.9315509796143
10100.0,202.0,100.0,0.0,68.72131903911162,20200,10100.0,652.3867042064667
10150.0,203.0,100.0,0.0,69.05409009637896,20300,10150.0,653.8348453044891
10200.0,204.0,100.0,15.0,64.65912128549172,20400,10200.0,655.381418466568
10250.0,205.0,100.0,7.0,66.14731488019041,20500,10250.0,656.8931963443756
10300.0,206.0,100.0,0.0,59.12093513124629,20600,10300.0,658.5846455097198
10350.0,207.0,100.0,0.0,65.7973078395873,20700,10350.0,660.1044647693634
10400.0,208.0,100.0,0.0,68.84319480834534,20800,10400.0,661.55704164505
10450.0,209.0,100.0,12.0,68.40849404249892,20900,10450.0,663.0188493728638
10500.0,210.0,100.0,0.0,74.53994822390433,21000,10500.0,664.3604125976562
10550.0,211.0,100.0,6.0,66.53782045577165,21100,10550.0,665.8633182048798
10600.0,212.0,100.0,0.0,70.73647966987988,21200,10600.0,667.2770164012909
10650.0,213.0,100.0,18.0,66.85644615043013,21300,10650.0,668.772759437561
10700.0,214.0,100.0,0.0,66.01323442663303,21400,10700.0,670.2876079082489
10750.0,215.0,100.0,14.0,66.34140539316218,21500,10750.0,671.7949628829956
10800.0,216.0,100.0,4.0,74.21355960753533,21600,10800.0,673.1424262523651
10850.0,217.0,100.0,3.0,63.905111596535356,21700,10850.0,674.7072472572327
10900.0,218.0,100.0,3.0,71.837003137717,21800,10900.0,676.0992884635925
10950.0,219.0,100.0,0.0,65.85340311341241,21900,10950.0,677.6178133487701
11000.0,220.0,100.0,10.0,67.65268332967727,22000,11000.0,679.0959522724152
11050.0,221.0,100.0,15.0,3.047912576099822,22100,11050.0,711.9052937030792
11100.0,222.0,100.0,15.0,68.67433108779854,22200,11100.0,713.3614420890808
11150.0,223.0,100.0,4.0,65.88326658044134,22300,11150.0,714.8792788982391
11200.0,224.0,100.0,13.0,62.1007421937,22400,11200.0,716.4895668029785
11250.0,225.0,100.0,13.0,62.14899623458316,22500,11250.0,718.0986042022705
11300.0,226.0,100.0,1.0,64.83599413704971,22600,11300.0,719.6409583091736
11350.0,227.0,100.0,0.0,65.32066634086569,22700,11350.0,721.1718678474426
11400.0,228.0,100.0,2.0,72.84323497083268,22800,11400.0,722.544679403305
11450.0,229.0,100.0,15.0,70.5217914868511,22900,11450.0,723.9626815319061
11500.0,230.0,100.0,0.0,66.06008354404143,23000,11500.0,725.4764561653137
11550.0,231.0,100.0,6.0,60.28895780107581,23100,11550.0,727.1351354122162
11600.0,232.0,100.0,0.0,73.5778910427954,23200,11600.0,728.4942398071289
11650.0,233.0,100.0,6.0,67.39497453750458,23300,11650.0,729.9780306816101
11700.0,234.0,100.0,9.0,62.77982821067707,23400,11700.0,731.5708999633789
11750.0,235.0,100.0,0.0,62.73660448454935,23500,11750.0,733.1648664474487
11800.0,236.0,100.0,2.0,68.84145471770238,23600,11800.0,734.6174800395966
11850.0,237.0,100.0,0.0,68.00286778146105,23700,11850.0,736.0880072116852
11900.0,238.0,100.0,0.0,72.20915240622055,23800,11900.0,737.4728744029999
11950.0,239.0,100.0,0.0,65.98496583157842,23900,11950.0,738.9883718490601
12000.0,240.0,100.0,0.0,66.89229351053031,24000,12000.0,740.4833133220673
12050.0,241.0,100.0,0.0,3.035972325433658,24100,12050.0,773.4216907024384
12100.0,242.0,100.0,0.0,70.78268943586707,24200,12100.0,774.8344662189484
12150.0,243.0,100.0,10.0,72.90241292278031,24300,12150.0,776.2061638832092
12200.0,244.0,100.0,13.0,74.56594794735393,24400,12200.0,777.5472595691681
12250.0,245.0,100.0,0.0,68.74928801126528,24500,12250.0,779.0018210411072
12300.0,246.0,100.0,9.0,69.25041936889934,24600,12300.0,780.4458560943604
12350.0,247.0,100.0,0.0,62.3260802664284,24700,12350.0,782.0503220558167
12400.0,248.0,100.0,8.0,74.54316738935478,24800,12400.0,783.391827583313
12450.0,249.0,100.0,0.0,69.19958839623182,24900,12450.0,784.8369238376617
12500.0,250.0,100.0,0.0,72.41025637484317,25000,12500.0,786.2179436683655
12550.0,251.0,100.0,12.0,68.15776289740172,25100,12550.0,787.6851286888123
12600.0,252.0,100.0,1.0,64.73951180931968,25200,12600.0,789.229781627655
12650.0,253.0,100.0,0.0,66.73579488997427,25300,12650.0,790.7282280921936
12700.0,254.0,100.0,0.0,73.74239993192421,25400,12700.0,792.084300994873
12750.0,255.0,100.0,13.0,72.13901973720873,25500,12750.0,793.4705142974854
12800.0,256.0,100.0,11.0,69.28213940425974,25600,12800.0,794.9139063358307
12850.0,257.0,100.0,16.0,66.59061851596242,25700,12850.0,796.4156196117401
12900.0,258.0,100.0,3.0,66.03369804572368,25800,12900.0,797.9299983978271
12950.0,259.0,100.0,1.0,68.06857647341396,25900,12950.0,799.3991060256958
13000.0,260.0,100.0,6.0,61.81418711098129,26000,13000.0,801.0168578624725
13050.0,261.0,100.0,9.0,3.0487935673751734,26100,13050.0,833.8167181015015
13100.0,262.0,100.0,9.0,69.22556010625699,26200,13100.0,835.2612721920013
13150.0,263.0,100.0,0.0,65.56917390392202,26300,13150.0,836.7863800525665
13200.0,264.0,100.0,0.0,62.23987354676571,26400,13200.0,838.3930678367615
13250.0,265.0,100.0,0.0,65.8156858136051,26500,13250.0,839.9124627113342
13300.0,266.0,100.0,15.0,64.96169798871848,26600,13300.0,841.4518322944641
13350.0,267.0,100.0,8.0,71.28878192380778,26700,13350.0,842.8545780181885
13400.0,268.0,100.0,9.0,65.87521619137546,26800,13400.0,844.3726003170013
13450.0,269.0,100.0,0.0,69.27727599163052,26900,13450.0,845.8160758018494
13500.0,270.0,100.0,0.0,64.00532270826355,27000,13500.0,847.3784465789795
13550.0,271.0,100.0,0.0,63.72409497149412,27100,13550.0,848.9477124214172
13600.0,272.0,100.0,5.0,74.5560600849138,27200,13600.0,850.288985490799
13650.0,273.0,100.0,1.0,66.5107145213098,27300,13650.0,851.7925033569336
13700.0,274.0,100.0,0.0,67.1681869427078,27400,13700.0,853.2813041210175
13750.0,275.0,100.0,5.0,69.55583839472648,27500,13750.0,854.7189989089966
13800.0,276.0,100.0,0.0,63.20802855578164,27600,13800.0,856.3010776042938
13850.0,277.0,100.0,9.0,72.99705143917684,27700,13850.0,857.670996427536
13900.0,278.0,100.0,4.0,68.44521018614148,27800,13900.0,859.1320192813873
13950.0,279.0,100.0,0.0,66.77832730663073,27900,13950.0,860.6295123100281
14000.0,280.0,100.0,0.0,67.73523611302211,28000,14000.0,862.1058495044708
14050.0,281.0,100.0,16.0,3.058195703295642,28100,14050.0,894.8048696517944
14100.0,282.0,100.0,15.0,64.87528576157199,28200,14100.0,896.346289396286
14150.0,283.0,100.0,2.0,59.49443326226859,28300,14150.0,898.0271198749542
14200.0,284.0,100.0,2.0,60.00715627183131,28400,14200.0,899.6935884952545
14250.0,285.0,100.0,0.0,60.90751427207654,28500,14250.0,901.3354229927063
14300.0,286.0,100.0,7.0,65.82537451750783,28600,14300.0,902.8545949459076
14350.0,287.0,100.0,0.0,61.807710608803085,28700,14350.0,904.4725167751312
14400.0,288.0,100.0,17.0,67.0996632941691,28800,14400.0,905.9628386497498
14450.0,289.0,100.0,0.0,67.67424168473092,28900,14450.0,907.440506696701
14500.0,290.0,100.0,0.0,62.1688293497425,29000,14500.0,909.0490300655365
14550.0,291.0,100.0,11.0,72.65255627869884,29100,14550.0,910.4254446029663
14600.0,292.0,100.0,10.0,70.3038417745187,29200,14600.0,911.8478426933289
14650.0,293.0,100.0,5.0,67.76181686733362,29300,14650.0,913.3236010074615
14700.0,294.0,100.0,8.0,63.652087186415926,29400,14700.0,914.8946425914764
14750.0,295.0,100.0,0.0,66.19422920955078,29500,14750.0,916.405348777771
14800.0,296.0,100.0,4.0,70.33553184414146,29600,14800.0,917.8271064758301
14850.0,297.0,100.0,7.0,66.96906473797817,29700,14850.0,919.3203339576721
14900.0,298.0,100.0,0.0,67.75621227254891,29800,14900.0,920.7962136268616
14950.0,299.0,100.0,0.0,74.21472830867268,29900,14950.0,922.1436560153961
15000.0,300.0,100.0,7.0,66.55860009194387,30000,15000.0,923.6460919380188
15050.0,301.0,100.0,7.0,3.0698621063581526,30100,15050.0,956.2208454608917
15100.0,302.0,100.0,3.0,61.94607950647588,30200,15100.0,957.8351538181305
15150.0,303.0,100.0,10.0,61.68885186453322,30300,15150.0,959.456193447113
15200.0,304.0,100.0,0.0,61.063926122954676,30400,15200.0,961.0938222408295
15250.0,305.0,100.0,0.0,63.00529392377963,30500,15250.0,962.6809914112091
15300.0,306.0,100.0,10.0,67.05684934310155,30600,15300.0,964.1722645759583
15350.0,307.0,100.0,3.0,62.98099865548167,30700,15350.0,965.760046005249
15400.0,308.0,100.0,8.0,72.08216427424159,30800,15400.0,967.1473519802094
15450.0,309.0,100.0,15.0,72.0418148893146,30900,15450.0,968.5354354381561
15500.0,310.0,100.0,16.0,71.16987394309199,31000,15500.0,969.9405250549316
15550.0,311.0,100.0,11.0,71.27395423163954,31100,15550.0,971.343563079834
15600.0,312.0,100.0,9.0,69.62089737056581,31200,15600.0,972.7799141407013
15650.0,313.0,100.0,0.0,72.49714154844676,31300,15650.0,974.1592800617218
15700.0,314.0,100.0,0.0,66.7302631788286,31400,15700.0,975.6578505039215
15750.0,315.0,100.0,8.0,70.94397016577426,31500,15750.0,977.0674140453339
15800.0,316.0,100.0,16.0,64.93396072476777,31600,15800.0,978.6074409484863
15850.0,317.0,100.0,16.0,68.30434300430365,31700,15850.0,980.0714774131775
15900.0,318.0,100.0,0.0,71.74776450238133,31800,15900.0,981.4652495384216
15950.0,319.0,100.0,13.0,72.28938753575859,31900,15950.0,982.8485789299011
16000.0,320.0,100.0,12.0,72.6891709477208,32000,16000.0,984.2243003845215
16050.0,321.0,100.0,0.0,3.050180013027121,32100,16050.0,1017.0092515945435
16100.0,322.0,100.0,0.0,60.35995469158141,32200,16100.0,1018.6659801006317
16150.0,323.0,100.0,0.0,65.66747860481908,32300,16150.0,1020.1888043880463
16200.0,324.0,100.0,0.0,66.19151317129845,32400,16200.0,1021.6995723247528
16250.0,325.0,100.0,15.0,66.53935103293507,32500,16250.0,1023.2024428844452
16300.0,326.0,100.0,6.0,71.12834377767915,32600,16300.0,1024.6083526611328
16350.0,327.0,100.0,11.0,64.28470819938464,32700,16350.0,1026.1639335155487
16400.0,328.0,100.0,12.0,62.62830480721765,32800,16400.0,1027.7606558799744
16450.0,329.0,100.0,15.0,65.14130476310878,32900,16450.0,1029.2957808971405
16500.0,330.0,100.0,15.0,70.17097959383752,33000,16500.0,1030.7208721637726
16550.0,331.0,100.0,8.0,73.12058076614842,33100,16550.0,1032.0884766578674
16600.0,332.0,100.0,11.0,68.56385482059362,33200,16600.0,1033.5469717979431
16650.0,333.0,100.0,13.0,66.86542037748964,33300,16650.0,1035.0425140857697
16700.0,334.0,100.0,0.0,72.9052640946914,33400,16700.0,1036.414157629013
16750.0,335.0,100.0,16.0,65.48333707251372,33500,16750.0,1037.941264629364
16800.0,336.0,100.0,7.0,72.41491949992093,33600,16800.0,1039.3221957683563
16850.0,337.0,100.0,0.0,66.10361313434342,33700,16850.0,1040.8349730968475
16900.0,338.0,100.0,0.0,63.095353425706016,33800,16900.0,1042.4198770523071
16950.0,339.0,100.0,15.0,66.87683882032321,33900,16950.0,1043.9151637554169
17000.0,340.0,100.0,14.0,65.86678505287256,34000,17000.0,1045.4333798885345
17050.0,341.0,100.0,11.0,3.0931353728582605,34100,17050.0,1077.7630360126495
